business_id,sentiment,avg_review_rating,business_rating,review_count,name,city,log_review_count
Sv1MEZP-mMfp8SmE0hwYEA,0.8041019923371647,4.242911877394636,4.5,1693,Terakawa Ramen,Philadelphia,7.434847875211999
SvymuQGYaUSqXmvh5HiPLg,0.5906263157894737,3.219298245614035,3.0,111,Logan Inn,New Hope,4.718498871295094
SyfP3r24NyOICnWrAYZgeQ,0.8884213114754098,4.163934426229508,4.0,58,La Fusion Cafe,Willow Grove,4.07753744390572
T3tiN6g7G2XUoDjRv3d8Cw,0.7460065217391304,4.282608695652174,4.0,111,Irwin's,Philadelphia,4.718498871295094
T4Vtm5WHmH28rFjmstowPw,0.7082941176470589,3.8823529411764706,4.0,17,Pauline's Deli,Norristown,2.8903717578961645
T57pARC36apZzr3CSCs4-w,0.596468,3.64,3.5,25,Surf and Turf Kitchen,Lahaska,3.258096538021482
T5f-IRQWQYgFQbgO_kVkvg,0.5894516666666667,3.783333333333333,4.0,60,Northbrook MarketPlace,West Chester,4.110873864173311
T72tpiOTqLPOwuXTgDWxnQ,0.6845979591836734,3.9591836734693877,4.0,69,Daiki Hibachi and Sushi,Philadelphia,4.248495242049359
T8NWs6flR26edfhhwJNhNA,0.7291560606060605,3.9318181818181817,4.0,322,Sahara Grill,Philadelphia,5.777652323222656
T8gJyppKf9GWogFTkead-A,0.5482,3.25,2.5,51,Spread Bagelry,Philadelphia,3.9512437185814275
T8lxi3V2avTVXCanVkAFNg,0.03527037037037036,1.5925925925925926,1.5,25,Pizza Hut,Philadelphia,3.258096538021482
T9n_LqUUhC2b1ALhg57Y5Q,0.6810745098039216,3.784313725490196,4.0,240,Texas Roadhouse,Bensalem,5.484796933490655
T9sdnqG0AnXv5xkVy7b4RQ,0.77028125,3.5625,3.5,17,Point of Destination Cafe,Philadelphia,2.8903717578961645
TAOqFx71BxMxuQKRC1koaQ,0.24475,3.0,3.0,9,Hong Kong Noodle and Duck House,Drexel Hill,2.302585092994046
TCHh4RIrvp7h2BucXt1kvA,0.8630929648241207,4.467336683417085,4.5,190,Snap Custom Pizza,Ardmore,5.25227342804663
TCROPjxfzCZzrQjqLqstSg,0.6482912280701754,3.912280701754386,4.0,53,Red Cup Cafe & Hookah Lounge,Philadelphia,3.9889840465642745
TCdNYh5tdjoNmA1WMx3ZPg,0.8868499999999999,3.9,4.0,10,Roselena's,Philadelphia,2.3978952727983707
TEAYrQBTeUjTDa3T8tdZKg,0.6446222222222222,3.4444444444444446,3.0,19,Middletown Pizza & Grill,Media,2.995732273553991
TFnGJlA5l_HDdzGDkNTdTA,0.6377617021276596,3.297872340425532,3.0,225,Smiths Restaurant and Bar,Philadelphia,5.420534999272286
TGfPJHImEq6AQL9a1laxlg,0.5548082352941177,3.8588235294117648,4.0,80,Chick-fil-A,Philadelphia,4.394449154672439
THdOD9iDjQIGwHp_kHwakw,0.7153,3.6666666666666665,4.0,14,Food For Your Soul,Philadelphia,2.70805020110221
TKE2vn4IXGs-EGKRu2rGrQ,0.913721052631579,4.421052631578948,4.5,17,Taqueria Dos Amigos,Spring City,2.8903717578961645
TKTTNdnI1WsXEtlZ6jelIQ,0.4246272727272727,2.909090909090909,3.0,22,Tagine Restaurant,Media,3.1354942159291497
TO_Ha3HG_qETaDN8-yOVxg,0.18569565217391304,2.5217391304347827,2.5,23,Penllyn Pizza,Blue Bell,3.1780538303479458
TQloD2_k3J67Q1J_picgfw,0.06919777777777777,2.6444444444444444,2.5,43,Wawa,Philadelphia,3.784189633918261
TTtnPiu--8WJpmOZaBsE0Q,0.8592857142857142,3.7142857142857144,3.5,7,Fast & Fancy Restaurant,Media,2.0794415416798357
TUhRukcZb3tG0cB_X68FCQ,0.5356681081081082,3.081081081081081,3.0,176,Noboru,North Wales,5.176149732573829
TVe1FyolMt9xjBtY7oMTOQ,0.7653181818181818,4.636363636363637,4.5,11,Pitruco Pizza Franklin's Table,Philadelphia,2.4849066497880004
TZ_pTn6SeZwRcnx6v3bREQ,0.8336111111111111,4.481481481481482,4.5,53,Tsaocaa,Philadelphia,3.9889840465642745
Ta4yDNJBZUFhFtYjAxKHig,0.7735666666666666,4.083333333333333,4.0,12,The Three Little Pigs,West Chester,2.5649493574615367
Ta8Gx9lI9NcXvzWpnjU0ww,0.6307130434782608,3.6847826086956523,3.5,101,Chinnar Indian Cuisine,Berwyn,4.624972813284271
Tdz-vjDRKI6LRzyaW3BMkg,0.7923399999999999,4.3,4.5,30,Charlie's Roast Pork,Philadelphia,3.4339872044851463
TfcdLs2Re40wIz6UmYpaAQ,0.6831847826086956,3.891304347826087,4.0,44,Fuji Mountain Japanese Restaurant,Bryn Mawr,3.8066624897703196
TiMLGef1wuKakpQVnqwSXA,0.791454054054054,4.54054054054054,4.5,126,Three Brothers Grill,Pottstown,4.844187086458591
TjwWB-ET-qmO2-8bfIHMig,0.811026282051282,4.07051282051282,4.0,250,Cheu Fishtown,Philadelphia,5.5254529391317835
Tk5UxXWUcBog8_oOcH_gzw,0.6556772727272727,3.6818181818181817,3.5,20,Iron Tower Deli Shop,Philadelphia,3.044522437723423
TqgsB91kKWjU4aKGR4GCgQ,0.5491795698924732,2.935483870967742,3.0,85,Brother Paul's,Eagleville,4.454347296253507
TttFjRQ-8Iz8by4hsD7iOQ,0.889918,4.64,4.5,49,Angelina's,Philadelphia,3.912023005428146
TuLKUXkCvPYCbmJRzzh7Aw,0.8468928571428572,4.607142857142857,4.5,36,Ngon Ngon,Philadelphia,3.6109179126442243
TuRy46Cyb7MWjV7VM8VNYg,0.3233688311688312,2.896103896103896,3.0,71,Kosmos Pizza,Norristown,4.276666119016055
TunmRrfZb7bt53T6HJi4UQ,0.8310523728813559,4.242372881355932,4.5,938,Bleu Sushi,Philadelphia,6.844815479208263
TxJ_LSVVkRqSrIJYlY9P-Q,-0.20943333333333333,1.5555555555555556,1.5,9,KFC,Philadelphia,2.302585092994046
TzrH228OLWU3OrP7MQosOA,0.688475,2.625,3.0,9,Johnny G's Famous Pizza,Southampton,2.302585092994046
U09S6VSTWCKteCDa72Td7Q,0.8832636363636364,4.454545454545454,4.5,22,Watami Sushi & Hibachi,Philadelphia,3.1354942159291497
U0voDyTp7mD1poGc1lTcCw,0.010772727272727272,2.590909090909091,2.0,28,Pete's Pizza,Philadelphia,3.367295829986474
U0zDLXmqyUwRnPrF8KCepQ,0.8306714285714286,4.857142857142857,5.0,7,Maat Zip,Elkins Park,2.0794415416798357
U158K3VPSN8ZFlJ1rlR4FA,0.6981578358208955,3.787313432835821,4.0,394,Arpeggio,Spring House,5.978885764901122
U1Ago1ExRczofFNZk8jXHw,0.9537,5.0,4.5,7,Wrong Crowd Beer Co,West Chester,2.0794415416798357
U30ggGzFpXvc2NZYwOW3qg,0.8661876050420168,4.670168067226891,4.5,458,Mood Cafe,Philadelphia,6.129050210060545
U5_T9hDfdYFWS8ahj_1Dvw,0.5560765957446808,3.4468085106382977,3.5,133,Just Salad,Philadelphia,4.897839799950911
U6D2ZyFsZw15-3RtMalq8Q,0.8580833333333334,4.0,4.0,7,Lake Blue Sushi & Cuisine,Philadelphia,2.0794415416798357
U6I0k4ziZmQ-0SOccDsA7A,0.8376333333333333,4.333333333333333,4.5,119,Bocelli Restaurant,Gwynedd Valley,4.787491742782046
U890G5oU74Dz5dOWZUL3OA,0.75942,3.8,4.0,32,Talk,Philadelphia,3.4965075614664802
U8jSYiECyAljqTL2U1ERGw,0.7401981481481482,4.0,4.0,52,Bamboo House of Noodle Soups,West Chester,3.970291913552122
UBj0aJ6FfMR4tdvRbQ3KSA,0.006054838709677423,1.8709677419354838,1.5,89,McDonald's,Philadelphia,4.499809670330265
UDD4X5TLUMARishbXUQA2w,0.6238486486486486,2.810810810810811,3.0,46,Cadillac Grille,Philadelphia,3.8501476017100584
UG_XHcrBZ_7ZiskelIKbGQ,0.8622696969696969,4.848484848484849,4.5,47,Chick-fil-A,Norristown,3.8712010109078907
UJw-KnIdnzwbvxzNvIUhgw,0.30507333333333336,2.8,3.0,15,Currito Burritos Without Borders,Philadelphia,2.772588722239781
ULzY3Rq5Vw60JrmVi624Tg,0.9193923076923076,4.846153846153846,5.0,16,Thulasi,Bensalem,2.833213344056216
UNRqCfwvvcU7jdbvExbhDg,0.5839546875,3.375,3.5,125,The Grog Grill,Bryn Mawr,4.836281906951478
UNWb37aMC3nuWdszceGMxg,0.6690823529411765,3.5294117647058822,3.5,107,Tiffin Bryn Mawr,Bryn Mawr,4.68213122712422
URp-c4MOFJPLsfES_JBmBg,0.4467867924528302,3.4150943396226414,3.5,52,Lovecchio's Pizza,Bryn Mawr,3.970291913552122
USyJiGIvZ8fHjRVaVTu1Zw,0.5493718309859155,3.1549295774647885,3.0,71,Tony Jr's,Philadelphia,4.276666119016055
UT5FXa3Cbj4siUPh09qGCw,0.834919696969697,3.515151515151515,3.5,69,Ella's American Bistro,Wayne,4.248495242049359
UTm85DD1C_GMNrDzJVT9nA,0.353085,3.2,3.0,20,New King Wok,Bensalem,3.044522437723423
UTxRMnuUwy3B_c3nUJmnJA,0.863775,3.5,3.0,9,Ralphies Bar,Newtown,2.302585092994046
UaovDcnP0QzsmGf6vXvg9w,0.75183,2.8,3.0,20,Rocchino's,Philadelphia,3.044522437723423
Ubcf41VAahbNlHw5b73-aA,0.10597142857142858,3.2857142857142856,3.0,11,Arby's,Marcus Hook,2.4849066497880004
Uc-2UziRQMTpV8UqOVOSrw,0.803913043478261,4.521739130434782,4.5,45,Ana's Corner Store,East Norriton,3.828641396489095
UcdjvDYQg6B1Ht9FEqNKnw,-0.047450000000000006,1.5625,1.5,14,Little Caesars Pizza,Abington,2.70805020110221
Ugoyu-TIppruxRTkbej3lA,0.48417499999999997,2.638888888888889,2.5,34,Sole II Soul,Philadelphia,3.5553480614894135
UhIdCsdiWS4K0EkbvVdlAw,-0.15674583333333333,1.6666666666666667,1.5,24,Ed's Pizza House,Philadelphia,3.2188758248682006
UhSVDwQFW6mKmaEA5OTU7A,0.8225526717557252,3.9236641221374047,4.0,128,Sansom Kabob House,Philadelphia,4.859812404361672
UhjfJpaAzgSYrTZ_dMMF1Q,0.3067179104477612,2.253731343283582,2.5,129,Philly Diner,Essington,4.867534450455582
UiVGsdrU4_eJhmFRubwETg,0.42479090909090905,3.3636363636363638,4.0,18,Salt & Pepper Deli III,Philadelphia,2.9444389791664403
UijMQu3VCy8VkDU_e1rs1w,0.7874666666666666,3.3333333333333335,3.0,7,Olde Towne Restaurant & Tavern,Perkasie,2.0794415416798357
Uj8UjZN3RTafE9gJWz1pvQ,0.846353488372093,4.511627906976744,4.5,41,Angels Donuts,Hatboro,3.7376696182833684
UjXH7iq8eYauQoGswkxGYw,0.14664827586206897,2.5172413793103448,2.5,28,Wawa,Philadelphia,3.367295829986474
UljbSHv00PKS6YUnnCiSZA,0.7569940476190476,4.142857142857143,4.0,208,Desert Rose,Media,5.342334251964811
UnAvkWNib0F3lHtMwikt8Q,0.9441900000000001,4.9,5.0,49,Poke It Up,King of Prussia,3.912023005428146
UqKHpnjwbEVw52HDou9kOw,0.6183857142857143,3.5714285714285716,3.5,7,Bruno's Cafe & Trattoria,Malvern,2.0794415416798357
Utc1KFuFQ-wwLiUTj5FvmA,-0.37976153846153843,1.8461538461538463,2.0,26,Domino's Pizza,Philadelphia,3.295836866004329
Uu7jwsfsaU-VJrV8Kpb4uw,0.8084208333333334,4.291666666666667,4.0,21,The Wooden Spoon Cafe and Bakery,Phoenixville,3.091042453358316
UuWNE12-HI-4UPilREGX5g,0.6954543307086614,4.0236220472440944,4.0,125,Masami Japanese Steakhouse & Sushi Bar,Drexel Hill,4.836281906951478
UwmZCRRHU75pH-KAsdgwpA,0.87766,3.6,4.0,6,Las Alondras Bakery,Kennett Square,1.9459101490553132
Ux2IzQ05Nfq6K_LHVjKZaQ,0.6766714285714286,3.5714285714285716,3.5,7,Zac's Hamburgers,Chadds Ford,2.0794415416798357
UyD7FJamt_pw1V4d00lwjA,0.6032488151658768,3.7819905213270144,4.0,197,Naf Naf Grill,King of Prussia,5.288267030694535
V-96iACFgPmVjjKACGxd7Q,0.3389333333333333,2.5,2.5,6,Fusion Pizza & Grill,Philadelphia,1.9459101490553132
V16MFe5bROA_Qw4LpSO7Wg,0.8937733333333334,4.333333333333333,4.5,15,Nola's Back Porch Cafe,Skippack,2.772588722239781
V2eacssT61mmkMaZ0B35lA,0.6226344262295082,3.3360655737704916,3.5,150,Plaza Azteca,Exton,5.017279836814924
V5KiEoH4E86GA2S3RQkf1g,0.5856615384615385,3.3846153846153846,3.5,12,Spice Grill,Philadelphia,2.5649493574615367
V6Om7YZhlRQRU7WfuxHq8Q,0.7041802788844621,4.067729083665339,4.0,485,Beck's Cajun Cafe,Philadelphia,6.186208623900494
V6nHZ__onRImXrX0u5Mu8w,0.5132388888888889,3.1666666666666665,3.0,44,Philomena Santucci's Square Pizza,Philadelphia,3.8066624897703196
V7TaLZ5EB94hqRIZ1_xjGQ,0.8211006622516556,4.4635761589403975,4.5,145,Kawa Japanese Cuisine,Springfield,4.983606621708336
V8Xloxz2ozwBHCUSu0QGNw,0.12899285714285713,2.392857142857143,2.5,35,Starbucks,Spring House,3.58351893845611
VAlhQ99ggc2JGmFKWg0H_Q,0.5232,4.0,3.5,7,Golden Wok,Warminster,2.0794415416798357
VAxb8k1hygv1nc7uI3d9NA,0.25734666666666667,2.466666666666667,2.5,15,Pasquale's Sports Bar,Levittown,2.772588722239781
VBBIPqGtWzZRP6pA3F6oHQ,0.29016000000000003,2.8,3.0,5,Sarah & Sylvia's Soul Food,Philadelphia,1.791759469228055
VCkSUsdL5P0p16DAPxVROA,0.6479612903225807,4.064516129032258,4.0,31,NY Bagel & Deli Shop,Philadelphia,3.4657359027997265
VD2jA3aLp8MfR8BiWWKs0w,0.8240142857142858,4.238095238095238,4.5,41,Cotoletta,Belmont Hills,3.7376696182833684
VD4Rdyj0tauBckrTYgIcpQ,0.6411877551020408,3.142857142857143,3.0,48,The Concourse at Comcast Center,Philadelphia,3.8918202981106265
VEJKp3OEePyqnez_GrmamQ,0.4796372093023256,2.9302325581395348,3.0,44,Omega Pizza & Restaurant,Philadelphia,3.8066624897703196
VEtWK_cwTQSgL03RIvJA8g,0.492948,3.52,3.5,32,Little Italy Pizza,Fort Washington,3.4965075614664802
VHA-b1NH4tIZB_IVEf_pmA,0.6962052493438321,3.645669291338583,3.5,433,Minado,East Norriton,6.073044534100405
VHWCzIZXpWPyeFe2lkIutQ,0.9455684210526316,4.368421052631579,4.5,57,Johnson Hall Coffee House,Hulmeville,4.060443010546419
VJEzpfLs_Jnzgqh5A_FVTg,0.7102548387096774,3.667741935483871,3.5,307,Jasmine Rice - Rittenhouse,Philadelphia,5.730099782973575
VK5NEKDHnZG8YcAw2JpaWw,0.47688620689655176,3.103448275862069,3.0,29,Spring Hollow Golf Club,Spring City,3.4011973816621555
VKgoOPzznGGOkfypgwC4nw,0.7980826086956523,4.217391304347826,4.5,52,Syrenka Luncheonette,Philadelphia,3.970291913552122
VMWq7Dr6wC5xPkL3rEuQSw,0.3407875,2.5,2.5,15,Friendly's,Morrisville,2.772588722239781
VMzqIWdoSNHYWXxLk3C-RQ,0.53265,3.3636363636363638,3.5,22,QDOBA Mexican Eats,Broomall,3.1354942159291497
VOBvxu8SzLGSun8o5OFhjA,0.9001,4.666666666666667,4.0,6,QT Vietnamese Sandwich,Philadelphia,1.9459101490553132
VRnJgj0IvxoksHppE78X2Q,0.7246411764705882,3.7941176470588234,4.0,231,Lee How Fook,Philadelphia,5.44673737166631
VSBDNSp-rGItt1Sl70jnew,0.6396417910447761,4.044776119402985,4.0,87,Jasmine Asian Bistro,Glenside,4.477336814478207
VSIUiDAMrrQVsfbLfquo2w,0.9794499999999999,4.5,4.5,29,Small Oven Pastry Shop,Philadelphia,3.4011973816621555
VSc5hpsT_CCt_Hvj92mbPg,0.9686,4.5,4.5,60,Pizzata Pizzeria,Philadelphia,4.110873864173311
VZFQS0SXzXPuxISbAgIVBA,0.8158397660818714,4.374269005847953,4.5,166,'feine,Conshohocken,5.117993812416755
V_tkg5iqbsR9TcrivrDgzg,0.6053649425287356,3.4482758620689653,3.5,231,Bonefish Grill,Willow Grove,5.44673737166631
VbItL6RDULtnw4YvB6EhVg,0.607815,3.05,3.0,178,Jon's Bar & Grille,Philadelphia,5.187385805840755
Vcn_cuQNKRF0eQ16TXVaXQ,0.7471808,4.08,4.5,189,The Night Kitchen,Philadelphia,5.247024072160486
VoIX90UM5jwD7FSMAMCwrw,0.629725,3.75,4.0,17,Johnnie's Italian Restaurant,Philadelphia,2.8903717578961645
Vq-oKF_DsX2QbRz-m5t27A,0.762785,3.8,4.0,38,Mighty Melt,Philadelphia,3.6635616461296463
Vq77GKtHp2nMsiKbjumgvA,0.569,4.875,5.0,8,Tony Express,Philadelphia,2.1972245773362196
VravcZnsQskdqMp9dWS3pg,0.33033181818181817,3.1818181818181817,3.0,22,Boston Market,West Chester,3.1354942159291497
VrcIYAsfBknPDpiuzKZ3Ug,0.8559382352941176,4.544117647058823,4.5,99,Tomo Sushi & Sashimi,Upper Darby,4.605170185988092
VtcBA2YXmCPdD4AxZbv7iw,0.48346249999999996,3.1666666666666665,3.5,32,Lee's Hoagie House,Blue Bell,3.4965075614664802
VwZ5NDbIu3elGQI6MzcXBA,0.8147481481481481,4.436213991769547,4.5,350,Blue Corn,Philadelphia,5.860786223465865
VwZSZY0ytmcPez5tlfXG8g,-0.00831111111111111,1.3703703703703705,1.5,31,Pizza Hut,East Norriton,3.4657359027997265
Vx8lGiwyVyxGM-IEwmZIxg,0.24976923076923077,2.6923076923076925,2.5,24,Dairy Queen,Drexel Hill,3.2188758248682006
VxVQSJKTCx-5WFe-clKOaw,0.8644935483870967,4.387096774193548,4.5,28,232 Corner Cafe,Richboro,3.367295829986474
VxlQfbl_Utd7Ee2yoGVa-A,0.47385625,2.9375,2.5,18,Hibachi Grill and Supreme Sushi Buffet,Trooper,2.9444389791664403
VytP0omSyIs6cuw_Voy94w,0.6642529411764706,3.823529411764706,4.0,33,Dex & Syd's,Philadelphia,3.5263605246161616
W-esb76USKNAJYhd2xoKnw,0.18764615384615385,2.0,2.0,14,Michael's Family Restaurant,Philadelphia,2.70805020110221
W-zPAJ8jLtXvtdtDNNQkvQ,0.34145000000000003,3.0,4.0,6,Juice Merchant of Media,Media,1.9459101490553132
W03ljRpnT1ZSkfo2keKc6w,0.6342488188976377,3.37007874015748,3.5,151,Bonefish Grill - Exton,Exton,5.0238805208462765
W0JwMDaPz4KxJPqiUuh45A,-0.21616794871794873,1.3846153846153846,1.5,74,McDonald's,Bryn Mawr,4.31748811353631
W1jO-SCmarsu6Swr-IELqw,0.8515,5.0,4.0,22,Chi Mc King,Philadelphia,3.1354942159291497
W5VdNSId_i_kpa3Pf4WLPQ,0.7350494382022471,3.752808988764045,4.0,119,Margaret Kuo's Mandarin,Malvern,4.787491742782046
W5qWPa1LPo9stvCGeVSRAg,0.8564318181818181,4.590909090909091,4.5,43,Pho Don,Philadelphia,3.784189633918261
W8-UTIJAsY95SJcieNRITA,0.5803,3.75,3.5,6,Temple Town Pizza & Grill,Philadelphia,1.9459101490553132
WA2dW8HafdFte-dEWStZzg,0.08298333333333334,2.2777777777777777,2.5,18,Kato's Cajun,Philadelphia,2.9444389791664403
WDXC3W5lDt2pK2qvw6ds3Q,0.5877333333333333,3.1481481481481484,3.0,106,Tortugas Mexican Eatery,Collegeville,4.672828834461906
WIv5kTb_P3jnngPkMeRRNw,0.7230309090909091,3.481818181818182,3.5,97,Jay's Favorite Sushi Bar,Philadelphia,4.584967478670572
WJN51928dvjYmaFw-zPKXg,0.48815,3.4,3.5,10,D'S Caribbean And American Food,Philadelphia,2.3978952727983707
WJxrOEC2WF7iXAtkdk3eqA,0.7764894736842105,3.8421052631578947,4.0,19,Dona Linda,West Chester,2.995732273553991
WK5Lzv1dte6XMm8Ov17THA,0.6358098765432099,3.2098765432098766,3.0,75,The Craft House,Thorndale,4.330733340286331
WKryRgra3TnhfMNArU6Opg,0.69332,3.566666666666667,3.5,29,Vinny Vegas Pizza,Phoenixville,3.4011973816621555
WLLmkBjtN8mr2vWTU8aaCQ,0.5785265306122449,3.673469387755102,3.5,91,sweetgreen,King Of Prussia,4.5217885770490405
WM3q-7scdPUei6fu4SJFYw,0.7007835526315789,4.2631578947368425,4.0,143,Nick's Old Original Roast Beef,Springfield,4.969813299576001
WM65nRzjQxnVtLTHzUy0RQ,0.5100875,3.625,3.5,8,Wawa,Pottstown,2.1972245773362196
WN8wJ8PiBcfSPVWtZZhZfA,0.6381166666666668,3.5303030303030303,3.5,92,Daiva's Grille,Philadelphia,4.532599493153256
WRMlifrYLjRY8q5YUUbfZA,0.5821660130718954,3.503267973856209,3.5,151,iPho Vietnamese Restaurant,Philadelphia,5.0238805208462765
WSbpU5zNF9B75fuBSkm3mA,0.53725,3.5833333333333335,3.5,13,Leyla,Philadelphia,2.639057329615259
WTromeqt10avsjuTPU8vgQ,0.6651541666666666,3.5,3.5,27,Sunrise Cafe,Kennett Square,3.332204510175204
WUSdgNQ8eBZwzAfPKGi8kA,0.09141470588235294,2.338235294117647,2.5,63,Pat's Pizzeria,Phoenixville,4.1588830833596715
WVokxjYmNVU-AsFNV3loPw,0.6710340909090909,3.159090909090909,3.5,51,Ryan's Pub,West Chester,3.9512437185814275
WWUEE5l_tfYkVZtLAascoA,0.6900416666666667,3.75,4.0,12,Sweet Christine's Bakery,Kennett Square,2.5649493574615367
WXwRcHGaV8W3twAOJtWlew,-0.074075,1.625,1.5,16,Village Burger,Philadelphia,2.833213344056216
WYPTqTbf7MHfxuHlIyZCkw,0.9522714285714285,5.0,5.0,7,Chadds Cafe,Chadds Ford,2.0794415416798357
WYYdQDjx-DsCanlP0DpImQ,0.9008746666666667,4.613333333333333,4.5,72,J Sushi,Philadelphia,4.290459441148391
WZPCfTRiN4ipajP7gFfziA,0.7624433333333334,3.7,3.5,26,The Centennial Cafe,Philadelphia,3.295836866004329
Waz1bXpzTgfB9DOouGjJ2Q,0.9609833333333333,4.888888888888889,5.0,18,Midori Sushi,Philadelphia,2.9444389791664403
WbxPdq_PgVvCI462l0vPEQ,-0.39849999999999997,1.0,1.5,13,Dunkin',Philadelphia,2.639057329615259
WeylzLacbhVyhnWAbUJ4SA,0.7469669491525424,4.5,4.5,151,Pita Chip,Philadelphia,5.0238805208462765
Wfg85U89qt1OA7aqw5trFA,0.9123166666666668,4.5,4.5,63,More Sugar,Philadelphia,4.1588830833596715
Wk5q7fdSUb2_iiqQ8Eus3w,0.223,3.5,4.5,6,Wawa,Thorndale,1.9459101490553132
WkC7hIrL3UGAogTqegedCQ,0.6677837209302325,3.3488372093023258,3.5,53,The Black Dog Cafe,Skippack,3.9889840465642745
WkNJ3FnK5WVW3thVUe-WSw,0.859896,4.52,4.5,24,Izzy's 33,Philadelphia,3.2188758248682006
WpCMDgQCXReDJskSKskSxw,0.21138500000000002,2.2,2.5,31,Lee's Hoagie House,Bensalem,3.4657359027997265
WpxcyiUAYYQAnivqz62JtA,0.769763829787234,4.361702127659575,4.5,46,3J's Food Market,Philadelphia,3.8501476017100584
WqfseuZYHYWrBmQE9Snxrg,0.929375,4.75,5.0,8,Lucatelli's,Philadelphia,2.1972245773362196
WsCIwMlDwt8g4i40JS_nGQ,0.40748518518518523,3.2222222222222223,3.5,38,O'Mares Irish Pub,Philadelphia,3.6635616461296463
WsutM91wvomE-P2ilXslaw,0.6367354166666667,3.5625,3.5,43,Tony's Pizzeria & Italian Restaurant,Audubon,3.784189633918261
WwPPNhUpIsPhLumwravwKw,0.51908,3.4,3.5,5,Millstone Cafe,Chadds Ford,1.791759469228055
WxFfnTx_VAT_ORvqHAfYNw,0.3279666666666667,3.1666666666666665,3.0,6,My Blue Heaven,Philadelphia,1.9459101490553132
WyqbPktHoO39cbLYDKjCpA,0.4020653846153846,3.0576923076923075,3.5,59,Clubhouse Bar and Grill,Newtown,4.0943445622221
X3pLW1Fq9SlbrUFsxgynwA,0.5351076923076923,3.4615384615384617,3.5,25,Moy Fong Restaurant,Philadelphia,3.258096538021482
XBdaG2kQ2Iz9VNGPZokjYg,0.6177851485148514,3.4554455445544554,3.5,98,Maria's Ristorante on Summit,Philadelphia,4.59511985013459
XF7qNhRJktAfLoH5GP4tCw,0.5391250000000001,3.3,3.0,31,Au Bon Pain,Philadelphia,3.4657359027997265
XIP56Dnfod92fYrrNDOACw,0.3690178571428571,2.642857142857143,3.0,35,Revolution Diner,Philadelphia,3.58351893845611
XKleEn_-EKAW7LHNQeWmiQ,0.6709222222222222,4.0,4.0,40,Laxmi's Indian Grille - Broomall,Broomall,3.713572066704308
XOMZ-hYj8GosLLzLbwMw5g,0.5655300000000001,4.1,4.0,10,Dolce Vita,Bridgeport,2.3978952727983707
XQWZQjC73fCTRGWnD18-Eg,0.7551870870870871,4.003003003003003,4.0,321,Mac Mart,Philadelphia,5.7745515455444085
XQ_wVhRayMJGQT9J_WANkw,0.6348083333333333,3.9166666666666665,4.0,12,4 Seasons Grill Mexican Restaurant,Philadelphia,2.5649493574615367
XQfwVwDr-v0ZS3_CbbE5Xw,0.5068348571428571,3.0685714285714285,3.0,169,Turning Point of North Wales,North Wales,5.135798437050262
XSHRlfkkpaRv9YuLYG-wVA,0.4468625,2.375,2.5,8,Ruby Tuesday,Willow Grove,2.1972245773362196
XVNYarQiPxlIraQib8vwzw,0.983275,3.0,3.0,5,Akoya at Pearl,Philadelphia,1.791759469228055
XX0xyWDpFc6Diq-XVHUckg,0.5239512195121951,3.402439024390244,3.5,112,East Coast Wings & Grill,Philadelphia,4.727387818712341
XaSNISuTB4DKvzS3Rug5Nw,0.6935699999999999,3.95,4.0,59,New South Ocean Chinese & Japanese Restaurant,Flourtown,4.0943445622221
XahxHmkaFOAwXix2VGRAUQ,0.8219725490196078,4.294117647058823,4.5,50,Richie's,Philadelphia,3.9318256327243257
Xbx0B7y0MAKgR4tqQvWazw,0.6067757575757575,3.727272727272727,3.5,33,Bluestone Lane,King of Prussia,3.5263605246161616
Xcbl8kRa45Bb2tkvHSXd3Q,0.63854,4.2,4.0,5,Mandalay Bowl,Philadelphia,1.791759469228055
XcuIP7h7rJLcwDIEnZFLIg,0.4142161764705882,3.161764705882353,3.0,79,Baitong Thai Bistro,Bala Cynwyd,4.382026634673881
XdOzDCNZYXO5U3-cLDQRHw,0.138075,3.125,3.0,8,Sciarrino's Pizza,Aston,2.1972245773362196
Xdhw_8EubmL4N-E5pBzD_g,0.55726,3.3,3.5,11,Cassizzi Pizzeria,Philadelphia,2.4849066497880004
XfHm9UpQ_R602cF1ReHfKQ,0.5150333333333333,2.8333333333333335,3.0,32,Ruby Tuesday,Malvern,3.4965075614664802
XgLrkmIqIrD_pl67lAovEQ,0.30093888888888887,2.111111111111111,2.0,35,The Bourse,Philadelphia,3.58351893845611
Xjal8g4PsYinAfeQ8RWf4Q,0.8793345679012345,4.592592592592593,4.5,78,Wasabi2,West Chester,4.3694478524670215
Xkn6vebYLTY1aCe2J07MfA,0.41236875,2.703125,2.5,61,Heffe,Philadelphia,4.127134385045092
XlziGSEUeYaBfXmxRmAFiA,0.49320892857142856,2.875,3.0,60,Pudge's,Conshohocken,4.110873864173311
XpTNCVbO5wL1DtDyKzKqfA,0.5647942528735632,4.057471264367816,4.0,79,Holmesburg Bakery,Philadelphia,4.382026634673881
XsWie3lnpO69zJgBVgPnaA,0.3163923076923077,2.3846153846153846,2.5,12,Ristorante Primavera of Wayne,Wayne,2.5649493574615367
XukG-TOyJI-7Pf7IKnO7hg,0.650309090909091,4.079545454545454,4.0,81,Tosco's Restaurant,Pennsburg,4.406719247264253
